id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
12967,male,48,199,106,7,85,39.3
12968,male,73,169,78,26,102,40.9
12969,male,33,190,88,9,95,39.8
12970,female,59,164,63,20,109,40.5
12971,female,21,151,55,30,106,40.8
12972,male,20,178,83,12,102,39.9
12973,male,22,187,90,4,84,38.9
12974,male,21,197,89,3,84,38.8
12975,male,20,180,81,26,110,40.8
12976,male,30,185,88,30,110,40.9
12977,male,27,180,80,11,95,40
12978,male,26,179,81,27,107,40.6
12979,male,35,175,77,12,90,40.1
12980,male,49,170,73,11,86,40.1
12981,male,31,200,110,9,91,40
12982,male,37,181,88,22,97,40.8
12983,male,42,190,88,3,83,38.9
12984,male,76,180,88,18,104,40.5
12985,male,32,177,79,23,101,40.8
12986,male,33,180,80,27,121,40.9
12987,male,22,180,80,6,91,39.4
12988,female,21,168,63,15,96,40.1
12989,male,46,199,96,6,95,39.4
12990,female,25,164,61,18,87,40.3
12991,male,46,175,71,8,98,39.7
12992,male,48,181,90,14,90,40.3
12993,male,62,202,104,27,102,40.8
12994,male,39,175,77,20,95,40.6
12995,female,20,158,54,3,81,38.1
12996,female,77,182,84,4,88,38.7
12997,male,31,179,82,6,87,39.1
12998,female,73,159,57,7,87,39
12999,male,67,205,114,6,79,39.7
13000,male,25,188,93,23,98,40.4
13001,female,58,167,62,28,105,40.7
13002,male,74,185,93,9,89,39.7
13003,male,32,175,74,4,81,38.9
13004,female,42,155,56,1,79,37.9
13005,male,57,195,93,24,106,40.7
13006,male,33,193,95,18,91,40.7
13007,female,32,158,61,5,80,39.2
13008,female,42,173,68,5,79,38.7
13009,female,72,164,65,12,104,40.1
13010,male,21,176,75,19,109,40.5
13011,male,21,185,89,2,90,38
13012,male,29,176,75,10,83,39.7
13013,female,26,168,70,12,94,39.9
13014,female,52,152,51,13,94,40.2
13015,male,20,180,79,7,83,39.3
13016,female,30,148,47,29,105,40.5
13017,female,29,161,58,2,77,38.1
13018,male,27,185,80,1,80,37.9
13019,male,28,178,85,13,95,40
13020,male,42,172,80,1,78,37.8
13021,female,34,148,53,16,94,40.4
13022,male,26,189,89,19,95,40.5
13023,female,74,174,79,4,90,38.8
13024,male,54,197,99,18,112,40.6
13025,female,64,151,50,6,87,39.4
13026,female,25,163,61,2,75,38.2
13027,male,22,184,79,19,100,40.5
13028,female,68,149,55,26,109,40.7
13029,male,38,192,97,6,79,39.3
13030,female,31,157,56,3,84,39.1
13031,male,36,175,74,2,82,38.1
13032,female,24,155,58,16,101,40.2
13033,female,41,155,55,17,92,40.5
13034,male,44,168,69,10,85,39.7
13035,female,22,164,62,2,85,38.5
13036,female,74,162,66,13,87,40.1
13037,female,35,181,71,5,90,39.1
13038,female,33,153,53,26,111,40.3
13039,female,21,166,59,29,106,40.7
13040,female,32,156,56,9,88,39.5
13041,male,23,189,91,23,107,40.8
13042,male,54,182,91,14,102,40.1
13043,female,53,174,66,22,105,40.6
13044,male,34,182,87,14,101,39.9
13045,male,45,182,88,14,95,39.8
13046,female,54,186,78,27,105,40.8
13047,male,75,176,77,20,95,40.4
13048,male,53,182,89,14,92,40.1
13049,male,71,187,97,13,90,40.3
13050,female,55,169,67,21,102,40.6
13051,male,21,189,90,23,103,40.9
13052,female,53,155,52,23,97,40.4
13053,female,43,166,66,12,89,40.1
13054,female,79,174,76,26,112,40.7
13055,male,23,174,74,13,94,40.4
13056,male,56,179,80,17,90,40.4
13057,female,35,164,58,27,104,40.9
13058,male,28,181,83,3,86,38.6
13059,female,37,147,49,27,102,40.3
13060,female,30,173,62,5,87,39.5
13061,male,69,203,111,2,83,38.5
13062,male,79,205,105,6,86,39.5
13063,female,39,168,64,6,80,39.5
13064,male,50,193,99,3,81,38.3
13065,male,22,172,75,14,98,39.9
13066,female,53,172,70,25,102,40.6
13067,male,64,197,104,27,105,41.3
13068,male,67,189,94,19,100,40.2
13069,female,28,150,53,22,110,40.6
13070,female,45,176,72,13,106,40.1
13071,female,50,169,74,8,90,39.6
13072,male,23,189,97,13,89,40.2
13073,female,56,177,76,11,86,39.6
13074,male,48,178,78,26,107,40.9
13075,female,39,168,73,16,102,40.5
13076,male,69,177,86,14,97,40
13077,female,21,155,55,29,112,40.9
13078,female,76,156,56,28,102,41
13079,female,28,165,64,27,109,41
13080,female,25,167,62,28,108,41
13081,male,39,189,95,14,84,40.3
13082,female,57,163,64,5,84,38.9
13083,male,39,171,76,26,106,40.4
13084,female,29,184,72,28,115,40.6
13085,male,37,196,98,6,87,39.3
13086,male,42,192,90,18,94,40.3
13087,male,23,182,86,20,102,40.4
13088,male,23,172,68,28,104,41.1
13089,female,28,152,52,6,86,39.2
13090,female,56,158,57,6,81,38.9
13091,male,56,177,81,6,85,39.2
13092,female,27,167,68,1,85,37.7
13093,female,25,164,63,6,81,39
13094,male,34,173,73,18,108,40.4
13095,male,33,200,101,17,98,40.5
13096,female,26,155,57,21,95,40.7
13097,female,27,148,50,24,96,40.7
13098,male,30,199,96,9,96,40.1
13099,male,21,200,98,29,111,40.7
13100,male,24,196,93,8,82,40
13101,male,34,188,93,9,87,39.7
13102,female,28,152,54,21,104,40.7
13103,female,47,172,66,9,92,39.6
13104,male,22,180,82,14,97,40
13105,male,55,192,91,10,81,39.8
13106,male,77,190,94,18,98,40.5
13107,female,33,173,67,2,82,38.2
13108,male,64,186,90,21,108,40.2
13109,male,58,162,63,9,88,39.4
13110,female,44,162,56,26,108,40.8
13111,female,30,162,57,18,98,40.5
13112,male,26,174,79,1,74,37.7
13113,female,73,177,78,28,117,40.6
13114,female,24,162,63,21,103,40.5
13115,male,69,189,92,18,99,40.3
13116,female,35,168,61,12,99,39.5
13117,female,65,166,64,27,114,40.7
13118,female,41,177,76,10,83,39.8
13119,male,28,183,88,4,86,39.3
13120,female,46,167,69,13,90,40
13121,female,47,172,69,21,97,40.6
13122,female,32,142,48,5,79,38.9
13123,female,78,164,66,27,111,40.8
13124,female,67,167,63,12,89,40
13125,male,30,185,82,6,90,39.1
13126,female,20,162,57,12,95,39.8
13127,male,35,184,88,28,108,40.9
13128,female,69,154,53,20,103,40.6
13129,female,34,159,60,17,96,40.7
13130,female,26,159,58,8,84,39.6
13131,male,24,179,84,17,102,40.2
13132,male,65,198,96,5,85,39.1
13133,female,24,174,63,17,95,40.3
13134,female,25,160,60,5,89,39.4
13135,female,35,169,69,21,99,40.5
13136,male,47,180,80,26,101,40.7
13137,female,28,168,65,2,82,37.9
13138,female,26,157,54,19,97,40.6
13139,female,34,169,65,2,82,37.8
13140,male,20,173,77,12,84,39.8
13141,female,30,163,62,13,97,39.9
13142,female,29,164,64,27,106,41
13143,male,36,174,79,29,113,40.9
13144,female,38,165,61,25,107,40.6
13145,male,56,181,84,25,106,40.9
13146,female,59,149,54,26,104,40.8
13147,female,44,172,68,25,106,40.8
13148,female,33,182,73,17,97,40.4
13149,female,39,151,56,17,107,40.2
13150,female,40,147,50,23,107,40.8
13151,male,35,187,90,17,98,40.2
13152,male,47,185,91,12,101,39.7
13153,male,60,187,92,3,81,38.8
13154,male,50,208,112,13,91,40.3
13155,male,78,196,101,3,88,38.6
13156,female,35,160,58,2,77,38.2
13157,male,55,184,88,1,78,37.8
13158,female,27,158,57,27,110,40.6
13159,male,56,192,101,18,96,40.3
13160,male,31,178,76,14,93,40.3
13161,female,57,148,50,23,108,40.6
13162,male,24,177,81,9,85,39.8
13163,male,79,176,83,3,83,38.7
13164,female,58,165,68,6,88,39.4
13165,female,22,171,63,14,101,40.3
13166,male,25,187,79,4,85,38.9
13167,female,30,174,67,24,102,40.5
13168,female,61,176,70,15,96,40.2
13169,female,25,157,58,29,104,40.8
13170,male,36,208,109,13,91,40.3
13171,male,46,187,89,29,105,40.8
13172,male,36,175,82,22,108,40.5
13173,male,44,180,82,3,86,38.9
13174,female,24,163,59,8,90,39.6
13175,male,42,208,108,8,84,39.5
13176,female,56,171,66,13,96,40.3
13177,male,24,193,91,5,90,39.3
13178,male,22,182,82,27,106,40.4
13179,male,73,184,88,25,106,40.7
13180,female,53,161,63,11,84,40.2
13181,male,67,160,66,9,92,40.1
13182,male,38,176,77,10,91,39.9
13183,female,34,154,58,26,108,40.7
13184,male,27,192,90,11,95,39.9
13185,female,64,169,65,17,94,40.3
13186,male,79,175,83,24,107,40.5
13187,female,55,176,71,27,106,40.8
13188,female,49,177,70,26,110,40.7
13189,male,25,190,90,15,87,40.2
13190,female,67,153,54,13,90,39.9
13191,male,59,177,82,13,84,39.8
13192,male,27,178,83,19,102,41
13193,female,48,171,68,16,96,40.4
13194,female,52,165,65,23,106,40.6
13195,female,70,177,78,5,84,39.1
13196,male,57,179,87,29,105,41.1
13197,female,34,181,72,23,102,41.2
13198,male,27,192,93,27,112,40.5
13199,male,68,179,88,19,97,41
13200,female,27,178,77,19,104,40.7
13201,male,22,189,93,3,76,38.4
13202,male,58,182,85,6,85,39.2
13203,female,42,163,60,10,90,40
13204,male,20,183,83,25,104,41
13205,male,45,186,95,7,84,39.6
13206,female,63,150,50,7,88,39.4
13207,male,23,179,80,21,96,40.7
13208,male,48,170,72,6,90,39
13209,female,60,161,59,7,82,39.5
13210,male,39,169,73,24,107,40.6
13211,female,31,162,60,12,92,39.6
13212,male,73,190,99,5,85,38.9
13213,female,20,166,66,14,94,40.2
13214,female,30,173,70,28,108,40.7
13215,male,45,189,91,5,96,39.1
13216,male,56,182,86,20,105,40.7
13217,male,60,199,109,16,96,40.2
13218,male,79,172,77,24,107,40.7
13219,male,27,169,73,23,101,41
13220,male,22,188,83,28,113,40.7
13221,male,20,180,84,27,107,40.3
13222,female,44,169,67,20,101,40.5
13223,female,66,156,60,12,85,40.2
13224,female,71,165,60,12,93,40.1
13225,female,36,179,73,14,88,40.1
13226,male,49,198,105,12,94,40.2
13227,female,32,153,52,5,89,39.2
13228,female,36,173,73,25,113,40.8
13229,male,26,174,73,27,108,40.5
13230,female,31,171,70,5,83,39
13231,female,43,172,64,9,84,39.5
13232,female,56,152,53,18,96,40.5
13233,female,23,179,70,25,111,40.8
13234,female,39,174,72,20,93,40.6
13235,female,51,153,58,15,97,40.5
13236,male,22,202,105,30,113,41
13237,male,29,186,79,9,84,39.6
13238,female,61,153,62,15,89,40.3
13239,female,37,167,61,4,86,38.8
13240,male,22,194,91,23,99,41
13241,female,57,159,61,2,87,38.5
13242,male,44,194,87,27,108,40.8
13243,male,57,181,76,13,92,39.8
13244,male,23,180,75,8,88,39.4
13245,female,43,161,63,11,90,40
13246,female,31,152,54,16,92,39.8
13247,female,22,161,67,3,81,38.6
13248,male,76,179,86,18,100,40.5
13249,male,52,203,104,7,91,39.4
13250,female,55,166,64,28,108,40.7
13251,female,78,180,77,4,83,38.6
13252,female,57,167,65,15,97,39.9
13253,female,37,194,81,7,81,39.4
13254,female,68,166,65,18,93,40.6
13255,male,77,176,85,24,101,40.7
13256,female,23,176,72,17,88,40.1
13257,female,68,173,67,24,100,40.5
13258,female,71,159,59,23,103,40.6
13259,male,31,199,109,21,95,40.5
13260,male,73,182,82,27,107,41.3
13261,male,63,174,76,11,90,40
13262,female,40,152,49,23,106,40.5
13263,female,24,169,66,7,85,39.6
13264,female,56,167,66,10,95,39.7
13265,male,36,171,75,13,90,40.3
13266,male,61,184,88,20,99,40.8
13267,female,39,165,65,19,106,40.4
13268,male,30,198,103,19,100,40.1
13269,male,37,192,98,4,84,38.8
13270,female,32,163,63,26,109,40.7
13271,female,26,165,62,24,100,40.8
13272,male,37,186,90,28,118,40.5
13273,male,34,185,94,14,90,40.3
13274,male,25,193,99,4,91,38.9
13275,male,58,195,93,18,89,40.3
13276,male,38,179,79,6,91,39.3
13277,female,21,166,62,26,113,40.7
13278,male,44,195,96,16,95,40.4
13279,male,40,169,74,4,87,38.9
13280,female,20,175,72,10,93,39.6
13281,female,45,149,50,17,102,40.4
13282,female,22,169,64,11,85,40.1
13283,male,65,177,78,30,112,40.6
13284,male,27,194,90,7,89,39.5
13285,female,26,170,73,10,85,39.9
13286,female,61,144,47,4,79,38.7
13287,female,77,174,74,23,106,40.5
13288,female,53,181,77,9,82,39.8
13289,male,53,181,85,10,85,39.7
13290,male,67,202,103,24,103,40.9
13291,male,79,176,86,20,102,40.1
13292,male,29,173,71,4,81,39.1
13293,male,28,184,85,8,94,39.4
13294,female,37,179,71,19,99,40.8
13295,female,50,172,72,30,102,41
13296,female,65,148,54,13,85,40.3
13297,female,39,148,48,2,85,38.2
13298,male,24,189,89,16,98,40.1
13299,male,20,183,88,16,97,40.5
13300,female,67,159,58,23,101,40.4
13301,male,36,188,88,14,91,40.1
13302,female,32,154,57,20,92,40.8
13303,female,36,154,51,14,91,40.2
13304,female,52,149,54,9,85,39.5
13305,male,30,183,86,12,89,40.3
13306,female,25,162,56,2,82,38
13307,female,35,163,63,19,102,39.8
13308,female,46,135,47,22,109,40.5
13309,female,46,169,72,4,86,38.6
13310,male,32,180,75,9,87,39.9
13311,male,20,185,82,6,83,39.5
13312,female,24,170,66,3,88,38.8
13313,female,23,145,44,12,92,40
13314,male,33,180,82,3,83,39
13315,male,37,191,90,9,95,39.4
13316,male,28,183,90,12,88,39.9
13317,male,21,175,73,22,95,41
13318,female,24,158,54,11,90,39.7
13319,male,42,193,96,10,82,39.4
13320,male,69,180,86,12,97,40.3
13321,male,47,167,69,9,101,39.8
13322,male,61,190,90,7,85,39.6
13323,male,29,187,85,3,82,38.2
13324,male,47,187,89,17,97,39.9
13325,female,32,174,65,22,109,40.7
13326,male,65,177,77,9,92,39.6
13327,male,49,185,90,29,92,40.8
13328,female,34,137,44,9,90,39.6
13329,female,42,160,58,17,91,40.5
13330,male,28,199,96,21,103,40.2
13331,female,55,174,69,27,110,40.6
13332,male,53,178,82,18,102,40.3
13333,female,60,166,66,22,111,40.6
13334,female,29,157,57,22,99,40.9
13335,male,46,201,96,25,108,40.3
13336,male,44,170,71,8,77,39.7
13337,male,72,193,102,15,88,40.5
13338,male,47,183,81,5,77,39.3
13339,male,39,182,87,8,85,39.3
13340,female,46,166,59,1,84,37.4
13341,female,42,157,60,8,94,39.8
13342,female,61,163,61,19,96,40.6
13343,female,38,170,64,9,91,39.6
13344,male,27,174,81,8,77,39.7
13345,male,71,178,80,9,90,39.7
13346,female,51,168,60,30,111,41.3
13347,male,62,185,92,11,87,39.8
13348,female,66,179,75,30,113,41.1
13349,female,22,172,70,23,95,40.6
13350,female,22,176,77,5,77,39.4
13351,male,42,179,82,15,85,40.4
13352,female,28,160,56,28,107,40.4
13353,male,76,172,80,12,88,39.9
13354,male,48,198,103,15,90,40.2
13355,male,47,176,78,3,81,38.6
13356,female,78,150,54,8,87,39.6
13357,female,46,167,62,5,80,39.3
13358,female,55,152,50,3,86,38.4
13359,female,23,146,42,22,98,40.2
13360,male,74,196,100,10,92,39.7
13361,male,39,200,99,5,86,38.9
13362,female,52,154,56,25,103,40.9
13363,female,39,157,63,2,77,38.4
13364,male,22,179,83,4,90,38.8
13365,male,21,199,95,4,80,38.9
13366,male,69,198,101,23,109,40.6
13367,male,44,175,80,5,91,39.2
13368,female,76,187,93,16,90,40.5
13369,male,36,194,96,8,82,39.4
13370,male,25,189,88,4,90,39.1
13371,female,73,159,59,10,94,39.9
13372,male,39,198,105,23,102,40.7
13373,female,44,173,66,25,88,40.6
13374,male,24,170,72,9,77,39.7
13375,male,64,179,82,10,93,40
13376,female,26,158,61,13,97,40.3
13377,female,58,160,56,22,99,40.6
13378,male,29,177,74,8,89,39.5
13379,female,25,145,49,18,99,40.5
13380,male,24,169,74,12,93,39.8
13381,male,77,173,71,21,105,40.5
13382,female,34,150,58,4,79,38.9
13383,male,27,196,93,18,99,40.3
13384,male,53,182,85,2,82,38.1
13385,female,66,174,69,28,111,40.9
13386,female,23,185,80,8,91,39.4
13387,male,63,181,85,16,96,40.9
13388,female,28,171,69,2,75,37.8
13389,male,37,171,77,22,98,40.3
13390,female,50,172,66,9,92,39.6
13391,male,24,179,83,22,105,40.4
13392,male,25,188,82,6,94,39.3
13393,female,26,166,64,20,92,40.3
13394,female,63,152,53,26,103,40.7
13395,female,75,162,65,7,89,39.6
13396,male,25,187,86,26,95,40.5
13397,male,29,190,90,2,88,38.6
13398,female,40,165,64,8,87,39.9
13399,male,52,189,90,22,96,40.5
13400,male,43,179,75,7,91,39.3
13401,male,27,188,87,14,100,40.2
13402,female,39,156,55,15,95,39.9
13403,female,28,161,58,2,71,37.8
13404,female,72,162,61,13,94,40
13405,male,20,194,90,15,91,40.3
13406,male,43,180,84,6,89,39.2
13407,female,20,158,55,20,105,40.5
13408,female,56,159,60,5,91,38.7
13409,male,54,185,80,26,97,40.7
13410,male,49,191,96,4,86,38.8
13411,male,57,209,120,26,105,41
13412,female,28,161,64,7,88,39.3
13413,male,27,181,83,14,88,40.2
13414,female,22,167,64,7,91,39.4
13415,male,57,190,98,29,116,41.1
13416,female,46,169,73,23,94,40.7
13417,female,26,167,69,16,98,40.2
13418,male,26,198,95,5,88,39.3
13419,male,79,180,82,21,103,40.2
13420,male,24,199,103,14,87,39.9
13421,female,35,183,73,17,97,40.5
13422,male,20,199,98,30,104,41
13423,male,71,201,103,6,92,39.1
13424,female,53,178,77,11,95,39.9
13425,male,69,190,96,4,93,38.8
13426,male,22,188,92,11,96,39.6
13427,male,29,174,73,16,96,40.5
13428,female,21,172,68,21,97,40.6
13429,male,61,199,107,20,99,40.8
13430,male,32,186,91,21,108,40.5
13431,male,68,183,85,25,108,40.7
13432,male,48,193,96,21,102,40.4
13433,female,22,163,66,19,99,40.5
13434,female,47,159,60,27,104,40.8
13435,male,28,194,95,29,106,40.8
13436,male,47,191,89,9,88,39.8
13437,female,27,159,61,17,96,40.5
13438,female,46,174,73,12,93,39.7
13439,female,26,165,61,19,101,40.6
13440,male,31,213,108,29,111,41.1
13441,female,20,155,50,2,82,37.9
13442,male,21,181,85,4,77,39
13443,female,41,150,51,22,95,40.2
13444,female,45,163,61,5,83,39.1
13445,female,25,165,68,1,78,37.5
13446,female,50,162,65,10,94,39.9
13447,female,79,152,60,29,107,40.8
13448,female,52,155,54,24,101,40.6
13449,male,58,175,78,19,100,40.6
13450,male,24,193,90,29,104,40.9
13451,female,37,164,60,17,102,40.2
13452,male,22,176,71,7,88,39.7
13453,male,28,172,74,24,104,40.9
13454,female,36,177,69,13,99,40.4
13455,male,62,173,79,12,90,40.2
13456,female,43,159,65,27,106,41.1
13457,female,38,178,77,7,87,39.6
13458,male,57,177,79,29,117,40.7
13459,female,31,162,59,14,101,40
13460,male,20,176,78,18,89,40.4
13461,male,41,187,87,2,82,38.3
13462,male,37,182,83,26,109,40.4
13463,male,52,191,92,3,90,38.3
13464,male,74,193,97,11,95,39.9
13465,male,29,184,90,27,105,40.6
13466,female,28,159,61,29,109,40.3
13467,male,20,176,76,26,116,40.9
13468,female,57,167,63,21,100,40.5
13469,male,62,196,97,29,108,40.6
13470,female,40,158,60,17,95,40.1
13471,male,48,199,101,11,95,40
13472,male,38,188,93,28,104,40.9
13473,male,22,196,91,9,92,39.7
13474,male,78,188,96,11,82,40
13475,male,38,207,106,25,93,40.9
13476,female,25,157,58,24,100,40.5
13477,male,36,168,77,14,104,40.2
13478,male,29,190,93,13,90,39.8
13479,female,68,151,58,2,75,38
13480,female,47,163,58,11,85,39.9
13481,male,23,175,75,15,97,40.3
13482,female,66,180,76,26,114,40.7
13483,male,47,182,89,18,94,40.7
13484,male,26,197,90,24,104,40.7
13485,male,76,208,112,6,88,39.4
13486,male,70,189,96,24,113,40.9
13487,male,28,186,91,18,100,40.3
13488,female,48,154,57,2,91,38.6
13489,male,74,206,117,5,92,39.2
13490,female,76,175,72,10,97,39.8
13491,female,70,156,55,10,86,39.7
13492,female,53,152,51,7,83,39.5
13493,female,71,174,77,8,88,39.9
13494,female,48,175,73,10,87,39.8
13495,male,34,184,85,18,105,40.2
13496,female,63,171,70,12,87,39.8
13497,female,61,173,73,26,102,40.8
13498,male,45,183,85,3,81,38.8
13499,male,46,195,96,29,107,40.6
13500,female,79,159,57,24,104,40.3
13501,female,62,171,66,23,103,40.4
13502,male,44,196,102,30,101,41.1
13503,male,26,192,90,17,109,40.5
13504,female,58,185,80,19,103,40.4
13505,male,61,187,96,17,90,40.3
13506,male,47,182,88,19,99,40.4
13507,female,28,145,53,11,90,39.8
13508,female,20,167,66,14,91,39.9
13509,female,35,164,65,27,112,40.9
13510,female,51,169,70,9,98,39.8
13511,male,41,178,74,8,80,39.7
13512,male,76,186,96,11,93,40
13513,male,68,194,99,4,80,38.6
13514,female,66,171,62,3,80,38.6
13515,female,41,148,49,17,95,40.5
13516,male,44,172,81,5,82,38.9
13517,male,65,172,80,14,96,39.9
13518,female,61,161,58,15,91,40.2
13519,female,23,160,66,13,95,40.1
13520,female,21,186,76,22,102,40.3
13521,female,79,190,88,8,96,39.1
13522,male,35,189,92,21,103,40.8
13523,female,59,151,52,25,104,40.8
13524,female,27,165,59,20,96,40.3
13525,female,72,163,68,9,89,39.8
13526,male,29,196,97,7,85,39.3
13527,female,75,166,72,28,105,40.7
13528,female,54,167,72,15,93,40.1
13529,female,64,165,68,4,86,38.7
13530,female,72,170,67,4,80,38.5
13531,male,66,176,81,8,89,39.9
13532,female,26,154,56,5,85,39.4
13533,female,63,158,58,28,107,40.7
13534,male,22,176,79,7,86,39.6
13535,female,63,163,60,19,98,40.2
13536,male,53,198,99,9,78,39.7
13537,female,23,166,66,20,98,40.5
13538,female,52,156,54,28,114,40.7
13539,male,38,181,88,19,100,40.7
13540,male,49,179,82,23,97,41
13541,male,60,169,70,2,84,38
13542,female,27,148,49,8,88,39.6
13543,male,22,186,76,6,82,39.5
13544,female,35,143,50,11,89,39.8
13545,female,64,168,65,20,105,40.4
13546,female,25,170,68,23,90,40.5
13547,female,23,159,54,15,98,40.1
13548,male,35,174,76,12,97,40.2
13549,female,68,168,62,3,85,38.7
13550,female,52,171,70,28,115,40.6
13551,female,61,160,60,3,88,38.5
13552,male,27,189,82,27,109,40.6
13553,female,51,174,74,24,102,40.4
13554,female,63,157,61,10,87,39.8
13555,male,50,175,82,15,103,40.6
13556,female,65,176,71,12,94,39.9
13557,male,78,199,106,2,92,38.3
13558,female,25,155,59,14,86,40.1
13559,female,22,179,73,26,110,40.7
13560,female,44,152,58,2,76,38.3
13561,male,22,200,91,29,100,40.9
13562,female,75,164,61,4,89,38.9
13563,male,62,194,101,17,100,40.2
13564,female,40,177,73,7,82,39.5
13565,male,28,174,81,26,109,40.9
13566,female,73,160,60,21,108,40.4
13567,male,42,193,91,13,99,40.2
13568,male,60,182,79,8,82,39.6
13569,female,45,170,70,20,100,40.7
13570,male,70,172,75,10,90,39.9
13571,male,76,189,91,6,93,39.7
13572,male,72,179,86,26,100,40.7
13573,female,55,166,67,21,97,40.7
13574,male,59,181,85,6,93,39.6
13575,female,21,175,68,7,85,39.4
13576,female,69,168,67,26,104,40.9
13577,female,29,148,46,18,91,40.3
13578,male,68,205,106,23,107,40.5
13579,female,62,163,67,28,105,40.8
13580,female,21,163,58,2,84,38.1
13581,male,25,187,86,28,106,40.8
13582,male,24,181,78,2,77,38.2
13583,male,34,166,70,10,95,39.9
13584,male,60,173,82,2,81,37.7
13585,male,23,195,97,3,83,38.5
13586,male,52,183,84,30,112,41
13587,female,73,162,60,9,91,39.8
13588,male,73,167,68,13,93,39.9
13589,female,31,174,75,24,103,40.8
13590,female,50,158,58,17,95,40.1
13591,male,53,184,83,13,95,39.8
13592,male,44,191,90,12,93,40
13593,male,21,180,76,1,74,37.6
13594,female,64,168,69,11,85,40.2
13595,female,45,168,63,3,81,38.6
13596,female,56,157,60,16,95,40.3
13597,male,28,190,93,10,84,39.6
13598,male,62,209,110,8,87,39.4
13599,female,34,169,69,8,91,39.6
13600,female,56,155,60,3,84,38.7
13601,male,31,194,91,12,85,40.1
13602,male,39,182,87,11,85,39.9
13603,male,22,190,91,17,98,40.1
13604,female,33,167,64,3,78,39
13605,male,28,171,77,25,110,40.9
13606,male,68,172,74,23,94,40.6
13607,female,38,164,61,20,94,40.6
13608,male,34,179,85,12,93,39.9
13609,female,25,175,73,10,86,39.8
13610,male,77,184,90,10,91,39.6
13611,male,45,185,87,24,107,40.8
13612,female,22,169,69,17,106,40.3
13613,female,27,146,49,22,98,40.5
13614,female,42,178,72,23,104,40.6
13615,male,27,197,96,8,89,39.5
13616,female,26,155,47,4,86,38.9
13617,female,31,166,63,19,99,40.5
13618,male,29,184,82,5,86,39.1
13619,female,58,148,53,2,89,37.7
13620,male,51,186,85,23,100,40.6
13621,male,21,188,82,2,85,38.1
13622,female,47,166,64,27,114,40.8
13623,female,22,150,55,8,91,39.9
13624,female,56,165,66,19,108,40.4
13625,male,79,191,91,8,90,39.6
13626,female,24,148,48,8,90,39.2
13627,male,35,202,97,24,103,40.8
13628,female,30,146,49,18,100,40.4
13629,male,73,192,92,2,68,38.2
13630,male,55,199,101,16,96,40.3
13631,female,31,152,56,11,99,39.8
13632,female,38,153,51,28,105,41.1
13633,female,45,162,67,17,99,40.2
13634,female,30,165,65,16,101,40.3
13635,female,40,169,70,18,97,40.5
13636,male,21,176,72,12,86,40
13637,male,22,175,73,16,93,40.6
13638,female,68,158,58,14,85,40.2
13639,female,23,159,59,8,91,39.9
13640,female,21,156,62,21,99,40.6
13641,male,25,179,78,17,101,40.3
13642,female,21,176,72,25,103,40.7
13643,female,36,152,48,5,84,39.4
13644,male,64,178,75,20,94,40.2
13645,male,78,177,82,6,79,39.2
13646,female,41,167,62,29,105,40.9
13647,male,73,191,99,26,104,41.1
13648,female,30,163,63,14,83,40.3
13649,female,32,158,57,19,101,40.4
13650,female,30,167,64,11,89,39.9
13651,male,39,193,100,8,96,39.6
13652,male,64,188,97,13,88,39.6
13653,female,44,169,62,22,103,40.5
13654,male,24,187,87,5,82,39.2
13655,male,77,192,94,3,82,38.3
13656,male,36,187,93,29,111,41
13657,male,28,185,84,11,91,39.7
13658,male,35,183,79,13,90,40
13659,male,70,191,90,9,91,39.5
13660,female,28,160,65,24,104,40.6
13661,male,26,182,85,3,84,38.8
13662,male,58,175,81,12,95,39.8
13663,male,26,202,104,13,103,40
13664,female,45,160,64,21,102,40.7
13665,female,54,170,72,15,89,40.2
13666,female,28,157,61,17,90,40.5
13667,female,24,166,60,12,83,39.8
13668,female,37,172,68,25,109,40.5
13669,female,36,164,57,2,79,37.9
13670,male,68,198,111,29,110,40.5
13671,female,25,170,59,29,102,40.6
13672,male,71,146,56,29,106,40.7
13673,female,35,171,71,25,91,40.5
13674,female,28,161,56,28,111,40.9
13675,male,64,190,91,11,89,39.9
13676,female,38,159,59,2,81,38.1
13677,male,28,192,94,10,85,39.7
13678,female,30,176,69,18,100,40.3
13679,female,63,168,69,12,89,40
13680,male,49,188,85,22,106,40.8
13681,male,23,172,75,22,99,40.7
13682,male,47,184,87,16,96,40.3
13683,female,22,169,62,28,107,40.5
13684,male,24,193,92,28,110,41
13685,female,41,168,66,22,101,40.5
13686,male,31,199,97,14,97,40.5
13687,female,21,162,55,8,85,39.5
13688,male,24,188,93,18,99,40.3
13689,female,34,157,61,27,106,41.1
13690,male,29,197,94,17,105,40.3
13691,male,35,169,76,12,90,40
13692,male,29,186,91,8,84,39.6
13693,male,26,194,91,24,101,41
13694,female,50,165,67,26,106,41
13695,female,67,147,55,19,102,40.5
13696,female,43,146,51,9,94,39.2
13697,male,30,171,72,18,101,40.5
13698,male,29,187,84,16,93,40.5
13699,male,24,179,80,14,90,40.7
13700,female,32,188,77,17,88,40.7
13701,male,20,176,75,6,83,39.1
13702,male,38,173,77,3,91,38.8
13703,female,54,194,94,27,108,40.6
13704,female,21,171,68,9,81,39.7
13705,male,57,187,86,20,100,40
13706,male,23,194,87,18,100,40.5
